date_time,turnoverRatio,transactionAmount,pe_ttm,pe,pb,ps,pcf
s16d295,0.2594,3875.0,40.3427,40.3427,1.8702,1.8909,2423.2932
s17d295,0.6306,3331.0,357.8689,357.8689,1.1977,1.0956,53.0004
s18d295,0.562,3943.0,27.4977,27.4977,4.0707,3.7455,54.961
s19d295,2.085,9394.0,59.9671,59.9671,3.2153,5.2913,-127.9824
s20d295,1.9732,12806.0,22.357,22.357,4.0119,3.0758,-53.0453
s21d295,1.0432,15200.0,54.1532,54.1532,6.6583,4.3848,344.5877
s22d295,1.0548,4300.0,36.4423,36.4423,4.5603,4.5613,-144.4698
s23d295,7.3032,38034.0,105.3377,105.3377,5.8536,13.2988,51.6339
s24d295,0.7109,3903.0,39.7461,39.7461,3.9153,6.7328,-27.5871
s25d295,0.7952,3000.0,22.2903,22.2903,3.4493,3.8376,62.7713
s26d295,2.2396,34700.0,167.3403,167.3403,6.5054,8.3229,144.7076
s27d295,0.6247,3100.0,-113.0553,-113.0553,6.5056,2.234,78.5325
s28d295,0.1931,8400.0,22.4844,22.4844,5.4528,10.4219,35.6301
s29d295,0.7842,7633.0,22.0321,22.0321,5.1046,6.5697,-40.1707
s30d295,0.3057,2191.0,11.8118,11.8118,2.1907,1.0701,-227.3842
s31d295,0.7533,4300.0,83.2545,83.2545,2.4105,1.1668,-188.9777
s32d295,3.8179,11184.0,173.9782,173.9782,9.9726,29.3917,245.0995
s33d295,1.0155,14300.0,16.8529,16.8529,2.6759,3.2349,8.1208
s34d295,2.1432,17000.0,26.1708,26.1708,4.2818,1.0513,106.4184
s35d295,0.3191,3600.0,26.3903,26.3903,2.747,1.636,19.58
s36d295,2.8721,7900.0,27.8963,27.8963,4.7318,6.566,1223.3249
s37d295,0.3151,1979.0,27.2203,27.2203,3.7068,6.0302,212.788
s38d295,0.7327,3780.0,24.1867,24.1867,4.8954,4.2659,72.0966
s39d295,0.4656,2364.0,31.9373,31.9373,3.497,2.3447,115.4215
s40d295,0.4489,1816.0,44.199,44.199,6.2926,4.1274,32.6447
s41d295,0.3033,3200.0,24.7198,24.7198,2.8761,1.7678,48.901
s42d295,0.2737,1666.0,31.0555,31.0555,1.8978,0.4467,16.0659
s43d295,0.4677,6355.0,33.2788,33.2788,5.1907,1.0152,95.9719
s44d295,1.6768,10500.0,189.9771,189.9771,2.8114,5.2741,55.3597
s45d295,0.3206,1200.0,41.1275,41.1275,1.971,1.1298,77.1809
s46d295,0.1537,6071.0,21.4448,21.4448,5.0161,7.1675,318.8504
s47d295,0.271,2948.0,20.2498,20.2498,3.3409,3.202,-147.8557
s48d295,0.6331,1823.0,-45.6853,-45.6853,2.8972,2.702,-39.5538
s49d295,0.981,7700.0,-32.0632,-32.0632,3.2011,2.7391,-34.8138
s50d295,1.8003,2456.0,30.1061,30.1061,3.623,1.3533,67.3457
s51d295,1.1832,6200.0,85.2195,85.2195,2.2392,1.0884,-19.9001
s52d295,3.0344,13000.0,47.1539,47.1539,4.346,3.1347,130.7284
s53d295,0.3231,2251.0,20.0085,20.0085,2.8713,0.4947,81.7027
s0d296,1.2925,8008.0,22.1807,22.1807,2.5411,2.1758,204.0917
s1d296,0.9069,4400.0,28.8332,28.8332,4.6683,3.2059,-92.2786
s2d296,1.3847,11017.0,40.9186,40.9186,6.8452,4.9218,98.9164
s3d296,2.0539,3700.0,13.7892,13.7892,1.479,0.5943,15.1189
s4d296,2.0315,9253.0,1522.7937,1522.7937,2.6127,2.4971,154.4101
s5d296,1.6215,12887.0,68.2876,68.2876,10.6135,14.7923,93.9514
s6d296,0.4669,6900.0,-5.0974,-5.0974,1.3269,0.5429,29.2734
s7d296,0.615,4206.0,28.0024,28.0024,7.7239,10.1932,229.6749
s8d296,1.1649,7425.0,24.714,24.714,6.8292,4.2304,17.9933
s9d296,0.4976,3700.0,73.2448,73.2448,3.8481,0.9521,62.2018
s10d296,3.0318,10327.0,24.3543,24.3543,2.3723,2.328,19.7341
s11d296,0.6188,4131.0,27.5737,27.5737,5.9101,7.6963,123.5497
s12d296,1.5613,4259.0,21.0825,21.0825,1.9882,0.9388,22.415
s13d296,0.9979,6000.0,39.2799,39.2799,11.2646,8.7281,165.0649
s14d296,1.68,4122.0,51.6079,51.6079,3.9704,6.104,-206.282
s15d296,3.1802,5240.0,42.7811,42.7811,5.9183,5.2899,1952.8769
s16d296,0.5574,6189.0,40.692,40.692,1.8864,1.9073,2444.2741
s17d296,1.1297,4883.0,369.655,369.655,1.2371,1.1316,54.7459
s18d296,0.4834,2999.0,28.0615,28.0615,4.1542,3.8223,56.0879
s19d296,2.9677,12097.0,62.1299,62.1299,3.3313,5.4821,-132.5982
s20d296,2.7422,13223.0,23.0617,23.0617,4.1384,3.1728,-54.7173
s21d296,0.9765,15900.0,54.7999,54.7999,6.7379,4.4371,348.7029
s22d296,1.6648,6200.0,37.6141,37.6141,4.7069,4.708,-149.1151
s23d296,12.5401,52319.0,114.255,114.255,6.3492,14.4246,56.005
s24d296,1.3516,6297.0,40.6919,40.6919,4.0085,6.893,-28.2436
s25d296,1.18,4000.0,22.8789,22.8789,3.5404,3.939,64.4288
s26d296,1.8343,28300.0,170.725,170.725,6.637,8.4913,147.6346
s27d296,0.9131,3900.0,-116.0964,-116.0964,6.6806,2.2941,80.645
s28d296,0.2294,11200.0,22.5779,22.5779,5.4755,10.4652,35.7782
s29d296,1.365,10040.0,22.4668,22.4668,5.2053,6.6994,-40.9634
s30d296,0.4452,4352.0,12.0806,12.0806,2.2405,1.0944,-232.5582
s31d296,1.2214,5400.0,86.113,86.113,2.4932,1.2069,-195.4662
s32d296,5.5189,14142.0,181.9526,181.9526,10.4297,30.7389,256.3338
s33d296,0.7562,10900.0,16.8997,16.8997,2.6834,3.2438,8.1433
s34d296,1.8571,19900.0,26.5343,26.5343,4.3413,1.0659,107.8964
s35d296,0.494,5600.0,26.7923,26.7923,2.7888,1.6609,19.8783
s36d296,4.3331,10500.0,29.5617,29.5617,5.0143,6.958,1296.3592
s37d296,0.508,3788.0,27.7777,27.7777,3.7827,6.1537,217.1448
s38d296,0.9674,4439.0,25.3322,25.3322,5.1273,4.4679,75.5112
s39d296,0.6641,2300.0,32.5033,32.5033,3.559,2.3863,117.4669
s40d296,0.8444,3368.0,45.4527,45.4527,6.4711,4.2445,33.5706
s41d296,0.5936,4500.0,25.2969,25.2969,2.9432,1.809,50.0427
s42d296,0.5396,3557.0,31.7501,31.7501,1.9403,0.4567,16.4252
s43d296,0.5076,6395.0,33.5659,33.5659,5.2355,1.024,96.7999
s44d296,1.8859,11100.0,198.2176,198.2176,2.9333,5.5029,57.761
s45d296,0.4872,1700.0,41.9406,41.9406,2.01,1.1522,78.7067
s46d296,0.186,7287.0,21.9222,21.9222,5.1278,7.327,325.9473
s47d296,0.4548,4433.0,20.7729,20.7729,3.4273,3.2847,-151.6754
s48d296,1.4427,3038.0,-46.9404,-46.9404,2.9768,2.7762,-40.6405
s49d296,1.3255,10300.0,-33.1333,-33.1333,3.3079,2.8305,-35.9757
s50d296,3.4856,4462.0,31.6956,31.6956,3.8143,1.4247,70.9013
s51d296,1.6605,8500.0,87.4531,87.4531,2.2979,1.1169,-20.4217
s52d296,2.6599,12100.0,48.8824,48.8824,4.5053,3.2496,135.5203
s53d296,0.5611,3590.0,20.6355,20.6355,2.9613,0.5102,84.2631
s0d297,2.1858,13505.0,23.4545,23.4545,2.6871,2.3008,215.8122
s1d297,1.2774,4400.0,30.8976,30.8976,5.0025,3.4354,-98.8856
s2d297,2.0083,14676.0,42.4755,42.4755,7.1057,5.1091,102.6802
s3d297,2.4248,4000.0,14.2362,14.2362,1.527,0.6135,15.6089
s4d297,6.2669,25539.0,1676.9077,1676.9077,2.8771,2.7499,170.0371
s5d297,2.3285,18644.0,70.8276,70.8276,11.0083,15.3425,97.4459
s6d297,0.8179,11600.0,-5.1947,-5.1947,1.3522,0.5533,29.8321
s7d297,0.9646,6749.0,28.5038,28.5038,7.8622,10.3757,233.788
s8d297,1.7121,9372.0,25.3649,25.3649,7.0091,4.3418,18.4672
s9d297,0.8233,5200.0,75.5242,75.5242,3.9678,0.9818,64.1376
s10d297,3.4959,11687.0,25.1701,25.1701,2.4518,2.406,20.3951
s11d297,0.992,5566.0,28.4928,28.4928,6.1071,7.9528,127.6681
s12d297,2.8035,6922.0,21.5017,21.5017,2.0277,0.9575,22.8607
s13d297,1.3913,6700.0,39.8296,39.8296,11.4223,8.8502,167.375
s14d297,2.1314,4697.0,53.7987,53.7987,4.139,6.3631,-215.0387
s15d297,3.4405,6253.0,44.3884,44.3884,6.1407,5.4886,2026.249
s16d297,0.937,11520.0,41.3323,41.3323,1.9161,1.9373,2482.7391
s17d297,1.4824,6265.0,378.7624,378.7624,1.2676,1.1595,56.0947
s18d297,1.2038,6688.0,28.4288,28.4288,4.2086,3.8724,56.8221
s19d297,5.0518,18369.0,64.4892,64.4892,3.4578,5.6903,-137.6335
s20d297,3.4321,16948.0,23.49,23.49,4.2153,3.2317,-55.7336
s21d297,1.3004,21600.0,55.3135,55.3135,6.801,4.4787,351.9708
s22d297,3.6212,9800.0,38.9499,38.9499,4.874,4.8752,-154.4108
s23d297,11.9923,48685.0,118.8735,118.8735,6.6058,15.0077,58.2689
s24d297,1.8082,7159.0,41.7559,41.7559,4.1133,7.0733,-28.9821
s25d297,1.45,4700.0,23.4485,23.4485,3.6285,4.037,66.0328
s26d297,5.0606,57400.0,173.7036,173.7036,6.7528,8.6394,150.2103
s27d297,1.4506,5600.0,-118.7796,-118.7796,6.835,2.3471,82.5089
s28d297,0.5618,19800.0,22.2277,22.2277,5.3906,10.3029,35.2233
s29d297,1.6143,13911.0,22.8625,22.8625,5.297,6.8173,-41.6849
s30d297,0.4715,3632.0,12.3871,12.3871,2.2974,1.1222,-238.4584
s31d297,1.9806,8400.0,89.1502,89.1502,2.5812,1.2495,-202.3602
s32d297,7.1247,16743.0,189.4407,189.4407,10.8589,32.0039,266.8831
s33d297,1.4576,17800.0,16.701,16.701,2.6518,3.2057,8.0476
s34d297,2.5061,26500.0,26.4132,26.4132,4.3215,1.061,107.4038
s35d297,0.8919,8400.0,27.3188,27.3188,2.8436,1.6935,20.2689
s36d297,4.4773,11300.0,29.7033,29.7033,5.0383,6.9913,1302.5671
s37d297,0.9664,4940.0,28.3511,28.3511,3.8608,6.2808,221.6279
s38d297,1.5861,8634.0,25.6947,25.6947,5.2007,4.5319,76.5918
s39d297,0.7317,3351.0,33.231,33.231,3.6386,2.4397,120.0968
s40d297,1.3798,4580.0,47.3447,47.3447,6.7404,4.4211,34.968
s41d297,0.9565,7700.0,26.0344,26.0344,3.029,1.8618,51.5014
s42d297,0.7708,3465.0,31.9512,31.9512,1.9526,0.4596,16.5292
s43d297,1.3028,9279.0,34.0684,34.0684,5.3139,1.0393,98.2488
s44d297,3.1098,16700.0,207.349,207.349,3.0684,5.7564,60.4219
s45d297,0.7991,2800.0,43.3296,43.3296,2.0766,1.1903,81.3133
s46d297,0.3159,8695.0,21.8199,21.8199,5.1039,7.2928,324.4265
s47d297,0.6314,6379.0,21.1153,21.1153,3.4837,3.3389,-154.1755
s48d297,2.2076,5321.0,-48.2896,-48.2896,3.0624,2.856,-41.8086
s49d297,2.9235,21300.0,-35.1348,-35.1348,3.5078,3.0015,-38.1489
s50d297,6.9073,8716.0,33.796,33.796,4.067,1.5191,75.5998
s51d297,3.1461,17000.0,90.3739,90.3739,2.3747,1.1542,-21.1037
s52d297,3.6898,13600.0,49.1109,49.1109,4.5264,3.2648,136.1539
s53d297,0.8832,4625.0,21.0915,21.0915,3.0267,0.5215,86.1253
s0d298,2.0602,11790.0,24.0659,24.0659,2.7571,2.3607,221.438
s1d298,1.3498,4500.0,32.4561,32.4561,5.2549,3.6087,-103.8736
s2d298,1.9344,13161.0,43.1189,43.1189,7.2133,5.1864,104.2355
s3d298,2.5209,3900.0,14.4536,14.4536,1.5503,0.6229,15.8473
s4d298,6.0026,32432.0,1731.9485,1731.9485,2.9715,2.8401,175.6182
s5d298,2.1272,16101.0,72.2017,72.2017,11.2219,15.6401,99.3364
s6d298,1.0658,14400.0,-5.3309,-5.3309,1.3877,0.5678,30.6142
s7d298,1.3478,6837.0,28.4838,28.4838,7.8566,10.3684,233.6234
s8d298,1.9938,9663.0,25.8185,25.8185,7.1345,4.4194,18.7975
s9d298,0.8849,5500.0,77.6516,77.6516,4.0796,1.0094,65.9443
s10d298,3.3403,10511.0,25.5879,25.5879,2.4925,2.446,20.7337
s11d298,0.7603,4310.0,28.7339,28.7339,6.1588,8.0201,128.7483
s12d298,2.7134,6226.0,21.7114,21.7114,2.0475,0.9668,23.0836
s13d298,1.022,4900.0,39.9867,39.9867,11.4673,8.8851,168.0351
s14d298,1.7831,4020.0,55.6139,55.6139,4.2786,6.5778,-222.2942
s15d298,3.0531,4607.0,46.211,46.211,6.3928,5.714,2109.4477
s16d298,0.7015,5935.0,41.8562,41.8562,1.9404,1.9618,2514.2104
s17d298,1.7968,6730.0,390.0128,390.0128,1.3053,1.194,57.7609
s18d298,1.3463,7457.0,28.6082,28.6082,4.2351,3.8968,57.1806
s19d298,4.7228,16842.0,65.2757,65.2757,3.5,5.7597,-139.312
s20d298,5.1296,22385.0,23.6006,23.6006,4.2351,3.2469,-55.9959
s21d298,1.3729,20300.0,56.3786,56.3786,6.932,4.5649,358.7488
s22d298,2.9452,8600.0,39.7467,39.7467,4.9738,4.9749,-157.5696
s23d298,11.027,46048.0,122.2841,122.2841,6.7953,15.4383,59.9406
s24d298,1.7906,6177.0,42.5598,42.5598,4.1925,7.2095,-29.54
s25d298,1.7247,5300.0,23.9421,23.9421,3.7049,4.122,67.423
s26d298,4.3481,49400.0,177.9006,177.9006,6.9159,8.8482,153.8397
s27d298,1.6759,6000.0,-121.1946,-121.1946,6.974,2.3948,84.1864
s28d298,0.3069,13100.0,22.8159,22.8159,5.5332,10.5755,36.1553
s29d298,1.6669,12913.0,23.1459,23.1459,5.3626,6.9018,-42.2015
s30d298,0.6384,5711.0,12.5427,12.5427,2.3262,1.1363,-241.4539
s31d298,2.2813,9800.0,91.9194,91.9194,2.6613,1.2883,-208.646
s32d298,6.8138,17214.0,193.8169,193.8169,11.1098,32.7432,273.0482
s33d298,1.4275,18500.0,16.8296,16.8296,2.6722,3.2304,8.1095
s34d298,2.4354,21300.0,27.1805,27.1805,4.447,1.0918,110.5241
s35d298,0.9556,6600.0,27.6346,27.6346,2.8765,1.7131,20.5033
s36d298,4.4816,9000.0,29.8032,29.8032,5.0552,7.0148,1306.9492
s37d298,0.6995,4371.0,28.8762,28.8762,3.9323,6.3971,225.7321
s38d298,1.4195,5891.0,25.8687,25.8687,5.2359,4.5626,77.1105
s39d298,0.9268,5188.0,33.8374,33.8374,3.705,2.4842,122.2883
s40d298,1.4214,4968.0,48.5072,48.5072,6.9059,4.5297,35.8266
s41d298,1.2866,8100.0,26.355,26.355,3.0663,1.8847,52.1357
s42d298,3.6339,10028.0,31.8964,31.8964,1.9492,0.4588,16.5008
s43d298,1.0632,9926.0,35.0253,35.0253,5.4631,1.0685,101.0086
s44d298,3.5767,18200.0,218.3734,218.3734,3.2316,6.0624,63.6344
s45d298,0.9264,2900.0,44.7185,44.7185,2.1431,1.2285,83.9199
s46d298,0.2594,6993.0,22.3961,22.3961,5.2386,7.4854,332.9934
s47d298,0.4974,4948.0,21.3721,21.3721,3.5261,3.3795,-156.0506
s48d298,1.1492,3221.0,-48.9172,-48.9172,3.1022,2.8931,-42.3519
s49d298,2.8406,18200.0,-36.1256,-36.1256,3.6067,3.0862,-39.2247
s50d298,4.801,6338.0,34.2123,34.2123,4.1171,1.5378,76.5311
s51d298,4.3825,23100.0,94.4974,94.4974,2.483,1.2069,-22.0666
s52d298,2.957,12300.0,50.5822,50.5822,4.662,3.3626,140.233
s53d298,1.0379,4600.0,21.4621,21.4621,3.0799,0.5306,87.6383
s0d299,1.4096,9301.0,23.5054,23.5054,2.6929,2.3058,216.281
s1d299,0.6716,3200.0,32.5382,32.5382,5.2681,3.6178,-104.1361
s2d299,4.8356,26801.0,45.6667,45.6667,7.6395,5.4929,110.3944
s3d299,2.1351,3200.0,14.4476,14.4476,1.5496,0.6226,15.8407
s4d299,2.932,18984.0,1698.924,1698.924,2.9149,2.786,172.2696
s5d299,3.2846,26971.0,74.8666,74.8666,11.6361,16.2174,103.0028
s6d299,0.7183,9000.0,-5.253,-5.253,1.3674,0.5595,30.1672
s7d299,1.3323,8254.0,27.9322,27.9322,7.7045,10.1676,229.099
s8d299,1.1311,5929.0,25.6213,25.6213,7.08,4.3857,18.6539
s9d299,0.7001,4400.0,76.8918,76.8918,4.0397,0.9996,65.299
s10d299,2.0928,6969.0,25.2696,25.2696,2.4615,2.4155,20.4758
s11d299,0.7237,5074.0,28.9147,28.9147,6.1975,8.0706,129.5584
s12d299,1.6408,4659.0,21.5616,21.5616,2.0334,0.9601,22.9244
s13d299,1.0356,5400.0,39.4108,39.4108,11.3022,8.7571,165.6149
s14d299,1.316,3473.0,54.3933,54.3933,4.1847,6.4334,-217.4155
s15d299,3.2431,4191.0,46.7851,46.7851,6.4722,5.785,2135.652
s16d299,0.5373,7225.0,41.9145,41.9145,1.9431,1.9646,2517.7072
s17d299,1.2668,5600.0,387.3341,387.3341,1.2963,1.1858,57.3642
s18d299,1.3425,7243.0,28.9755,28.9755,4.2895,3.9468,57.9148
s19d299,2.6989,10851.0,63.8994,63.8994,3.4262,5.6382,-136.3747
s20d299,3.71,16060.0,23.5038,23.5038,4.2178,3.2336,-55.7664
s21d299,1.0391,17300.0,55.1232,55.1232,6.7776,4.4633,350.7605
s22d299,1.8037,5800.0,39.4186,39.4186,4.9327,4.9339,-156.2689
s23d299,9.8377,44214.0,121.5025,121.5025,6.7519,15.3396,59.5575
s24d299,1.1596,4519.0,42.3234,42.3234,4.1692,7.1694,-29.3759
s25d299,1.2488,3900.0,23.8472,23.8472,3.6902,4.1057,67.1557
s26d299,2.3457,31600.0,174.2451,174.2451,6.7738,8.6664,150.6786
s27d299,0.9529,3600.0,-120.1213,-120.1213,6.9123,2.3736,83.4408
s28d299,0.3325,13800.0,23.0628,23.0628,5.5931,10.6899,36.5465
s29d299,1.2847,10623.0,22.8674,22.8674,5.2981,6.8188,-41.6938
s30d299,0.566,4976.0,12.4861,12.4861,2.3157,1.1312,-240.3646
s31d299,1.5417,6400.0,90.4008,90.4008,2.6174,1.267,-205.199
s32d299,4.7144,11668.0,190.6077,190.6077,10.9258,32.2011,268.5271
s33d299,1.5006,20800.0,17.4373,17.4373,2.7687,3.347,8.4024
s34d299,2.5996,27100.0,27.9075,27.9075,4.566,1.121,113.4801
s35d299,0.5426,4000.0,27.4815,27.4815,2.8606,1.7036,20.3896
s36d299,4.4465,8800.0,30.6526,30.6526,5.1993,7.2147,1344.1967
s37d299,0.5207,2803.0,28.8358,28.8358,3.9268,6.3881,225.4164
s38d299,1.1365,5331.0,25.8832,25.8832,5.2388,4.5651,77.1537
s39d299,0.5744,2406.0,33.5139,33.5139,3.6696,2.4605,121.1195
s40d299,0.9257,3175.0,48.3249,48.3249,6.88,4.5127,35.692
s41d299,1.0643,8100.0,26.4832,26.4832,3.0812,1.8939,52.3894
s42d299,1.0909,4721.0,31.348,31.348,1.9157,0.4509,16.2172
s43d299,1.5144,16971.0,37.2024,37.2024,5.8027,1.1349,107.2871
s44d299,3.679,20300.0,218.5962,218.5962,3.2349,6.0686,63.6993
s45d299,0.7053,2100.0,43.8716,43.8716,2.1025,1.2052,82.3305
s46d299,0.2349,6539.0,22.321,22.321,5.2211,7.4603,331.8782
s47d299,0.3313,3240.0,21.3721,21.3721,3.5261,3.3795,-156.0506
s48d299,1.7695,4177.0,-50.4546,-50.4546,3.1997,2.984,-43.6831
s49d299,1.9933,14500.0,-35.4717,-35.4717,3.5414,3.0303,-38.5147
s50d299,3.6848,4586.0,33.7771,33.7771,4.0647,1.5183,75.5575
s51d299,2.685,13600.0,92.6075,92.6075,2.4334,1.1828,-21.6253
s52d299,3.1145,13400.0,51.0394,51.0394,4.7042,3.393,141.5003
s53d299,0.7518,3831.0,21.1485,21.1485,3.0349,0.5229,86.3581
s0d300,2.2809,13815.0,24.4056,24.4056,2.796,2.3941,224.5634
s1d300,0.4983,2600.0,32.5245,32.5245,5.2659,3.6163,-104.0924
s2d300,2.6536,17288.0,44.8432,44.8432,7.5017,5.3938,108.4037
s3d300,1.6675,2400.0,14.4899,14.4899,1.5542,0.6245,15.8871
s4d300,5.7375,31928.0,1860.3768,1860.3768,3.1919,3.0507,188.6408
s5d300,1.8279,15748.0,74.3669,74.3669,11.5584,16.1091,102.3153
s6d300,0.6016,7200.0,-5.253,-5.253,1.3674,0.5595,30.1672
s7d300,0.9649,4677.0,28.1528,28.1528,7.7654,10.2479,230.9088
s8d300,0.9658,5237.0,25.641,25.641,7.0854,4.389,18.6682
s9d300,0.4792,2800.0,76.8918,76.8918,4.0397,0.9996,65.299
s10d300,2.4502,7522.0,25.767,25.767,2.5099,2.4631,20.8788
s11d300,0.4898,2981.0,28.8544,28.8544,6.1846,8.0538,129.2884
s12d300,1.6903,5059.0,21.6515,21.6515,2.0418,0.9641,23.0199
s13d300,0.897,4500.0,40.2223,40.2223,11.5349,8.9375,169.0251
s14d300,1.1383,3551.0,55.3948,55.3948,4.2618,6.5519,-221.4185
s15d300,3.9916,5855.0,45.2351,45.2351,6.2578,5.5933,2064.9004
s16d300,0.3388,3742.0,41.9145,41.9145,1.9431,1.9646,2517.7072
s17d300,0.7319,3185.0,388.9413,388.9413,1.3017,1.1907,57.6022
s18d300,1.1957,7062.0,28.4801,28.4801,4.2162,3.8793,56.9245
s19d300,2.3156,7807.0,64.2926,64.2926,3.4472,5.6729,-137.2139
s20d300,2.4269,11830.0,23.2828,23.2828,4.1781,3.2032,-55.2418
s21d300,0.6341,11900.0,55.0281,55.0281,6.7659,4.4556,350.1553
s22d300,1.3787,4700.0,39.6764,39.6764,4.965,4.9661,-157.2909
s23d300,8.6715,35991.0,123.3144,123.3144,6.8526,15.5683,60.4457
s24d300,0.8346,3191.0,42.2997,42.2997,4.1668,7.1654,-29.3595
s25d300,0.9571,3300.0,23.7143,23.7143,3.6697,4.0828,66.7814
s26d300,4.125,55200.0,178.8483,178.8483,6.9528,8.8953,154.6592
s27d300,0.949,3400.0,-121.5524,-121.5524,6.9946,2.4019,84.4349
s28d300,0.1705,7800.0,23.11,23.11,5.6045,10.7118,36.6213
s29d300,0.6856,6998.0,22.8918,22.8918,5.3038,6.8261,-41.7383
s30d300,0.4543,3535.0,12.6323,12.6323,2.3428,1.1444,-243.1785
s31d300,1.3593,5400.0,91.2941,91.2941,2.6432,1.2795,-207.2266
s32d300,6.404,15068.0,194.4977,194.4977,11.1488,32.8582,274.0073
s33d300,0.766,12400.0,17.262,17.262,2.7409,3.3134,8.3179
s34d300,0.9745,11100.0,27.8671,27.8671,4.5594,1.1194,113.3159
s35d300,0.3907,3100.0,27.3092,27.3092,2.8426,1.693,20.2618
s36d300,2.5277,6200.0,30.3528,30.3528,5.1485,7.1442,1331.0505
s37d300,0.4683,2381.0,28.7954,28.7954,3.9213,6.3792,225.1007
s38d300,0.708,3606.0,25.9412,25.9412,5.2505,4.5753,77.3266
s39d300,0.3887,2041.0,33.6352,33.6352,3.6829,2.4694,121.5578
s40d300,0.7734,2343.0,48.3249,48.3249,6.88,4.5127,35.692
s41d300,0.6663,4600.0,26.4512,26.4512,3.0775,1.8916,52.326
s42d300,0.7175,3526.0,31.3663,31.3663,1.9168,0.4512,16.2266
s43d300,0.9627,11768.0,37.4417,37.4417,5.84,1.1422,107.977
s44d300,2.1091,12700.0,216.5917,216.5917,3.2052,6.013,63.1152
s45d300,0.5175,1600.0,44.1087,44.1087,2.1139,1.2117,82.7756
s46d300,0.1382,4950.0,22.4063,22.4063,5.241,7.4888,333.1455
s47d300,0.3886,3827.0,21.2009,21.2009,3.4979,3.3524,-154.8006
s48d300,0.9578,2616.0,-50.5802,-50.5802,3.2076,2.9915,-43.7918
s49d300,3.8326,25700.0,-37.9289,-37.9289,3.7867,3.2402,-41.1827
s50d300,3.669,4223.0,34.4583,34.4583,4.1467,1.5489,77.0814
s51d300,1.9018,9400.0,93.4665,93.4665,2.4559,1.1937,-21.8259
s52d300,2.5239,10800.0,51.3965,51.3965,4.7371,3.4167,142.4904
s53d300,0.4495,2364.0,21.2911,21.2911,3.0554,0.5264,86.94
s0d301,1.4794,10095.0,23.6583,23.6583,2.7104,2.3208,217.6874
s1d301,0.3773,1900.0,31.9913,31.9913,5.1796,3.557,-102.386
s2d301,2.4643,18080.0,44.1355,44.1355,7.3834,5.3087,106.6928
s3d301,2.9677,5500.0,14.9006,14.9006,1.5982,0.6422,16.3374
s4d301,5.1406,36337.0,1746.626,1746.626,2.9967,2.8642,177.1065
s5d301,2.4702,20106.0,73.7423,73.7423,11.4613,15.9738,101.456
s6d301,0.5475,8100.0,-5.1168,-5.1168,1.332,0.545,29.3851
s7d301,1.6019,7953.0,28.3835,28.3835,7.829,10.3319,232.8008
s8d301,1.3582,6479.0,25.2071,25.2071,6.9655,4.3148,18.3523
s9d301,0.7007,4100.0,74.7644,74.7644,3.9279,0.9719,63.4923
s10d301,2.377,7894.0,24.9341,24.9341,2.4288,2.3835,20.204
s11d301,0.5943,3690.0,28.2216,28.2216,6.049,7.8771,126.4528
s12d301,1.8163,5452.0,21.0525,21.0525,1.9854,0.9375,22.3831
s13d301,0.6951,3100.0,39.5678,39.5678,11.3472,8.7921,166.275
s14d301,1.2381,3266.0,55.3635,55.3635,4.2593,6.5482,-221.2935
s15d301,2.0197,3876.0,44.4889,44.4889,6.1545,5.501,2030.8348
s16d301,0.301,3839.0,41.1577,41.1577,1.908,1.9291,2472.2486
s17d301,0.8989,4335.0,381.4411,381.4411,1.2766,1.1677,56.4914
s18d301,1.3252,7496.0,28.6595,28.6595,4.2427,3.9038,57.2831
s19d301,4.711,16156.0,64.7842,64.7842,3.4736,5.7163,-138.263
s20d301,3.2299,15367.0,22.3293,22.3293,4.007,3.072,-52.9797
s21d301,0.588,11300.0,54.0961,54.0961,6.6513,4.3801,344.2245
s22d301,1.9717,5900.0,38.5749,38.5749,4.8271,4.8283,-152.9243
s23d301,10.7765,43207.0,120.8986,120.8986,6.7183,15.2633,59.2615
s24d301,1.2562,4527.0,41.3303,41.3303,4.0713,7.0012,-28.6867
s25d301,1.1146,3500.0,23.3915,23.3915,3.6197,4.0272,65.8724
s26d301,2.9749,42900.0,171.1312,171.1312,6.6528,8.5115,147.9858
s27d301,1.1332,4100.0,-119.9424,-119.9424,6.902,2.3701,83.3165
s28d301,0.4941,18200.0,23.8663,23.8663,5.788,11.0624,37.8199
s29d301,1.1089,8863.0,22.716,22.716,5.263,6.7736,-41.4177
s30d301,0.4737,4024.0,12.3022,12.3022,2.2816,1.1145,-236.8245
s31d301,1.8511,7500.0,90.1328,90.1328,2.6096,1.2632,-204.5907
s32d301,4.9298,13495.0,186.9123,186.9123,10.714,31.5768,263.321
s33d301,0.6311,9900.0,17.2269,17.2269,2.7353,3.3066,8.301
s34d301,1.4741,17700.0,26.5343,26.5343,4.3413,1.0659,107.8964
s35d301,0.3354,3200.0,27.0603,27.0603,2.8167,1.6775,20.0771
s36d301,2.7924,6500.0,29.9864,29.9864,5.0863,7.0579,1314.9829
s37d301,0.4566,2984.0,28.7792,28.7792,3.9191,6.3756,224.9744
s38d301,1.0507,5272.0,25.0132,25.0132,5.0627,4.4117,74.5603
s39d301,0.83,3390.0,32.6246,32.6246,3.5722,2.3952,117.9052
s40d301,1.0236,3520.0,47.5726,47.5726,6.7729,4.4424,35.1364
